,symbol,time,open,high,low,close
283,NIFTY BANK,2015-04-13 13:58:00 UTC,18802.4,18808.5,18800,18803.3
284,NIFTY BANK,2015-04-13 13:59:00 UTC,18803.3,18809.05,18789.9,18789.9
285,NIFTY BANK,2015-04-13 14:00:00 UTC,18789.9,18789.9,18762.55,18771
286,NIFTY BANK,2015-04-13 14:01:00 UTC,18767.65,18788.6,18767.65,18785.2
287,NIFTY BANK,2015-04-13 14:02:00 UTC,18785.2,18786.25,18771.85,18771.85
288,NIFTY BANK,2015-04-13 14:03:00 UTC,18771.85,18780.8,18770.1,18779.9
289,NIFTY BANK,2015-04-13 14:04:00 UTC,18779.9,18790.5,18779.9,18788.7
290,NIFTY BANK,2015-04-13 14:05:00 UTC,18788.7,18801.6,18788.7,18798.6
291,NIFTY BANK,2015-04-13 14:06:00 UTC,18803.45,18815.55,18803.45,18814.45
292,NIFTY BANK,2015-04-13 14:07:00 UTC,18814.45,18816.5,18810.6,18810.6
293,NIFTY BANK,2015-04-13 14:08:00 UTC,18810.6,18815.5,18798.05,18802.85
294,NIFTY BANK,2015-04-13 14:09:00 UTC,18803,18812.45,18803,18808.6
295,NIFTY BANK,2015-04-13 14:10:00 UTC,18808.6,18809.65,18804.05,18804.6
296,NIFTY BANK,2015-04-13 14:11:00 UTC,18804.6,18805.4,18802.2,18803.4
297,NIFTY BANK,2015-04-13 14:12:00 UTC,18804.45,18812.65,18803.8,18809.9
298,NIFTY BANK,2015-04-13 14:13:00 UTC,18809.9,18809.9,18805,18807.85
299,NIFTY BANK,2015-04-13 14:14:00 UTC,18807.85,18813.5,18806.25,18813.5
300,NIFTY BANK,2015-04-13 14:15:00 UTC,18813.5,18825.6,18813.5,18825.25
301,NIFTY BANK,2015-04-13 14:16:00 UTC,18825.25,18825.25,18811,18811
302,NIFTY BANK,2015-04-13 14:17:00 UTC,18810.65,18817.5,18806,18806
303,NIFTY BANK,2015-04-13 14:18:00 UTC,18806,18806,18791.95,18805.3
304,NIFTY BANK,2015-04-13 14:19:00 UTC,18806.45,18814.6,18805.5,18813.95
305,NIFTY BANK,2015-04-13 14:20:00 UTC,18813.95,18815.15,18804.15,18810.65
306,NIFTY BANK,2015-04-13 14:21:00 UTC,18810.65,18813.3,18802.3,18802.3
307,NIFTY BANK,2015-04-13 14:22:00 UTC,18802.65,18804.5,18800.4,18804.45
308,NIFTY BANK,2015-04-13 14:23:00 UTC,18804.45,18808.9,18801.1,18808.9
309,NIFTY BANK,2015-04-13 14:24:00 UTC,18808.9,18808.9,18795.2,18806.85
310,NIFTY BANK,2015-04-13 14:25:00 UTC,18806.85,18806.85,18803.4,18806.3
311,NIFTY BANK,2015-04-13 14:26:00 UTC,18806.3,18818.2,18803.85,18806.9
312,NIFTY BANK,2015-04-13 14:27:00 UTC,18806.9,18818.35,18806.9,18811.75
313,NIFTY BANK,2015-04-13 14:28:00 UTC,18811.75,18812.1,18806.2,18808.5
314,NIFTY BANK,2015-04-13 14:29:00 UTC,18810.55,18819.5,18808.3,18819.5
315,NIFTY BANK,2015-04-13 14:30:00 UTC,18819.5,18820.3,18813.45,18813.45
316,NIFTY BANK,2015-04-13 14:31:00 UTC,18813.45,18821.25,18809.95,18821.25
317,NIFTY BANK,2015-04-13 14:32:00 UTC,18821,18821.7,18816.95,18816.95
318,NIFTY BANK,2015-04-13 14:33:00 UTC,18816.95,18820.2,18812.25,18816.7
319,NIFTY BANK,2015-04-13 14:34:00 UTC,18816.7,18829.85,18816.7,18829.85
320,NIFTY BANK,2015-04-13 14:35:00 UTC,18829.85,18833.65,18825.05,18829.9
321,NIFTY BANK,2015-04-13 14:36:00 UTC,18829.9,18835.4,18827.5,18835.4
322,NIFTY BANK,2015-04-13 14:37:00 UTC,18835.4,18842.05,18835.4,18841.5
323,NIFTY BANK,2015-04-13 14:38:00 UTC,18841.5,18841.8,18837.3,18840.35
324,NIFTY BANK,2015-04-13 14:39:00 UTC,18840.35,18843.8,18834.45,18839.95
325,NIFTY BANK,2015-04-13 14:40:00 UTC,18839.95,18846.95,18837.6,18846.95
326,NIFTY BANK,2015-04-13 14:41:00 UTC,18846.95,18847.6,18833.45,18836.25
327,NIFTY BANK,2015-04-13 14:42:00 UTC,18836.25,18843.35,18835.75,18836.45
328,NIFTY BANK,2015-04-13 14:43:00 UTC,18836.45,18836.45,18817.9,18828.05
329,NIFTY BANK,2015-04-13 14:44:00 UTC,18828.05,18831.1,18823.55,18823.55
330,NIFTY BANK,2015-04-13 14:45:00 UTC,18823.55,18830.3,18823.55,18828.4
331,NIFTY BANK,2015-04-13 14:46:00 UTC,18826.9,18837.1,18820.3,18837.1
332,NIFTY BANK,2015-04-13 14:47:00 UTC,18837.1,18837.1,18827.35,18834.4
333,NIFTY BANK,2015-04-13 14:48:00 UTC,18833.05,18833.05,18814.6,18815.65
334,NIFTY BANK,2015-04-13 14:49:00 UTC,18815.65,18827.1,18805.5,18805.5
335,NIFTY BANK,2015-04-13 14:50:00 UTC,18805.5,18810.1,18801.5,18808.05
336,NIFTY BANK,2015-04-13 14:51:00 UTC,18808.05,18813.7,18805.2,18813.7
337,NIFTY BANK,2015-04-13 14:52:00 UTC,18813.7,18816.7,18809.75,18812.55
338,NIFTY BANK,2015-04-13 14:53:00 UTC,18812.55,18812.55,18805.8,18807.65
339,NIFTY BANK,2015-04-13 14:54:00 UTC,18807.65,18820.75,18805.1,18813.35
340,NIFTY BANK,2015-04-13 14:55:00 UTC,18813.35,18814.2,18807.4,18813.5
341,NIFTY BANK,2015-04-13 14:56:00 UTC,18813.5,18820.55,18810.95,18812.8
342,NIFTY BANK,2015-04-13 14:57:00 UTC,18812.8,18815.95,18811.7,18814.35
343,NIFTY BANK,2015-04-13 14:58:00 UTC,18814.35,18819.9,18814.25,18817.95
344,NIFTY BANK,2015-04-13 14:59:00 UTC,18817.95,18817.95,18808.2,18809.15
345,NIFTY BANK,2015-04-13 15:00:00 UTC,18809.85,18821.6,18809.65,18819.55
346,NIFTY BANK,2015-04-13 15:01:00 UTC,18819.55,18831.8,18815.05,18831.05
347,NIFTY BANK,2015-04-13 15:02:00 UTC,18831.05,18831.05,18810.55,18812.75
348,NIFTY BANK,2015-04-13 15:03:00 UTC,18812.75,18821.55,18811.45,18817.85
349,NIFTY BANK,2015-04-13 15:04:00 UTC,18817.85,18819.5,18812.1,18812.7
350,NIFTY BANK,2015-04-13 15:05:00 UTC,18812.7,18813.55,18807.9,18808.1
351,NIFTY BANK,2015-04-13 15:06:00 UTC,18808.1,18816.8,18804.8,18809.85
352,NIFTY BANK,2015-04-13 15:07:00 UTC,18809.85,18815.6,18807.3,18807.3
353,NIFTY BANK,2015-04-13 15:08:00 UTC,18807.3,18814.9,18807.3,18813.3
354,NIFTY BANK,2015-04-13 15:09:00 UTC,18809.5,18819.4,18809.5,18816.15
355,NIFTY BANK,2015-04-13 15:10:00 UTC,18816.15,18818.6,18795.7,18795.7
356,NIFTY BANK,2015-04-13 15:11:00 UTC,18795.7,18806.95,18795.7,18803.4
357,NIFTY BANK,2015-04-13 15:12:00 UTC,18803.4,18807.1,18798.85,18800.85
358,NIFTY BANK,2015-04-13 15:13:00 UTC,18800.85,18803.3,18795.75,18796.4
359,NIFTY BANK,2015-04-13 15:14:00 UTC,18796.4,18798.15,18793.05,18796.4
360,NIFTY BANK,2015-04-13 15:15:00 UTC,18796.4,18797.3,18789.3,18792.9
361,NIFTY BANK,2015-04-13 15:16:00 UTC,18792.9,18792.95,18778.25,18785.45
362,NIFTY BANK,2015-04-13 15:17:00 UTC,18785.45,18788.65,18779.75,18788.65
363,NIFTY BANK,2015-04-13 15:18:00 UTC,18788.65,18800.75,18786.8,18789.15
364,NIFTY BANK,2015-04-13 15:19:00 UTC,18789.15,18789.15,18785.55,18788.35
365,NIFTY BANK,2015-04-13 15:20:00 UTC,18788.35,18791.65,18786.15,18791.65
366,NIFTY BANK,2015-04-13 15:21:00 UTC,18791.65,18791.65,18783.45,18783.45
367,NIFTY BANK,2015-04-13 15:22:00 UTC,18783.45,18789.7,18783.45,18785.25
368,NIFTY BANK,2015-04-13 15:23:00 UTC,18785.7,18791.1,18780.35,18787.5
369,NIFTY BANK,2015-04-13 15:24:00 UTC,18787.5,18793.3,18785.75,18786.55
370,NIFTY BANK,2015-04-13 15:25:00 UTC,18786,18792.8,18786,18792.8
371,NIFTY BANK,2015-04-13 15:26:00 UTC,18792.8,18793.5,18786.1,18788.95
372,NIFTY BANK,2015-04-13 15:27:00 UTC,18788.95,18788.95,18782.85,18785.75
373,NIFTY BANK,2015-04-13 15:28:00 UTC,18779.15,18789.65,18779.15,18788.4
374,NIFTY BANK,2015-04-13 15:29:00 UTC,18788.4,18789.6,18777.35,18789.6
375,NIFTY BANK,2015-04-15 09:15:00 UTC,18848.65,18854.75,18828.15,18852.65
376,NIFTY BANK,2015-04-15 09:16:00 UTC,18858.15,18883.8,18857.05,18882.05
377,NIFTY BANK,2015-04-15 09:17:00 UTC,18882.05,18882.05,18871.65,18876.1
378,NIFTY BANK,2015-04-15 09:18:00 UTC,18876.1,18876.6,18869.55,18876.6
379,NIFTY BANK,2015-04-15 09:19:00 UTC,18879.9,18879.9,18868,18876.95
380,NIFTY BANK,2015-04-15 09:20:00 UTC,18883.45,18901.25,18883.45,18898.15
381,NIFTY BANK,2015-04-15 09:21:00 UTC,18898.15,18904.9,18893,18901
382,NIFTY BANK,2015-04-15 09:22:00 UTC,18905.25,18905.25,18888.15,18888.15
383,NIFTY BANK,2015-04-15 09:23:00 UTC,18888.15,18893.8,18887.25,18892.75
384,NIFTY BANK,2015-04-15 09:24:00 UTC,18892.75,18900.75,18892.75,18898.25
385,NIFTY BANK,2015-04-15 09:25:00 UTC,18900.8,18949.65,18900.8,18949.65
386,NIFTY BANK,2015-04-15 09:26:00 UTC,18949.65,18980.6,18944.95,18980.6
387,NIFTY BANK,2015-04-15 09:27:00 UTC,18985.6,18985.6,18957.6,18957.6
388,NIFTY BANK,2015-04-15 09:28:00 UTC,18957.6,18960,18950.5,18953.3
389,NIFTY BANK,2015-04-15 09:29:00 UTC,18953.3,18969.8,18941.2,18967.35
390,NIFTY BANK,2015-04-15 09:30:00 UTC,18968.5,18996.1,18968.5,18994.2
391,NIFTY BANK,2015-04-15 09:31:00 UTC,18994.2,19001.9,18994.2,18997.9
392,NIFTY BANK,2015-04-15 09:32:00 UTC,18995.4,18997.85,18987.85,18988.55
393,NIFTY BANK,2015-04-15 09:33:00 UTC,18988.55,18998.95,18984.65,18998.95
394,NIFTY BANK,2015-04-15 09:34:00 UTC,18997.9,19006.35,18996.25,19006.35
395,NIFTY BANK,2015-04-15 09:35:00 UTC,19006.35,19009.9,19000.85,19000.85
396,NIFTY BANK,2015-04-15 09:36:00 UTC,19000.85,19003.4,18991.8,18991.8
397,NIFTY BANK,2015-04-15 09:37:00 UTC,18991.8,18992.25,18979.15,18979.15
398,NIFTY BANK,2015-04-15 09:38:00 UTC,18979.15,18984.35,18979.15,18984.35
399,NIFTY BANK,2015-04-15 09:39:00 UTC,18984.35,18990.9,18980.15,18990.9
400,NIFTY BANK,2015-04-15 09:40:00 UTC,18993.95,18993.95,18987.15,18989.35
401,NIFTY BANK,2015-04-15 09:41:00 UTC,18989.35,18991.35,18981.85,18987.6
402,NIFTY BANK,2015-04-15 09:42:00 UTC,18987.6,18988.3,18981.75,18988.3
403,NIFTY BANK,2015-04-15 09:43:00 UTC,18985.2,18985.35,18979.2,18979.2
404,NIFTY BANK,2015-04-15 09:44:00 UTC,18979.2,18982.15,18966.35,18967.25
405,NIFTY BANK,2015-04-15 09:45:00 UTC,18967.25,18971.5,18967.25,18970.8
406,NIFTY BANK,2015-04-15 09:46:00 UTC,18970.8,18973.65,18970.6,18971.3
407,NIFTY BANK,2015-04-15 09:47:00 UTC,18971.3,18973.3,18967.05,18968.45
408,NIFTY BANK,2015-04-15 09:48:00 UTC,18968.45,18968.45,18955.2,18961.25
409,NIFTY BANK,2015-04-15 09:49:00 UTC,18961.25,18961.3,18956.65,18959.55
410,NIFTY BANK,2015-04-15 09:50:00 UTC,18959.55,18962.25,18957.95,18960.35
411,NIFTY BANK,2015-04-15 09:51:00 UTC,18960.35,18968.6,18957.9,18968.6
412,NIFTY BANK,2015-04-15 09:52:00 UTC,18968.6,18970.35,18962.85,18965
413,NIFTY BANK,2015-04-15 09:53:00 UTC,18968.6,18973,18968.45,18973
414,NIFTY BANK,2015-04-15 09:54:00 UTC,18973,18973,18962.4,18962.4
415,NIFTY BANK,2015-04-15 09:55:00 UTC,18962.4,18970.3,18956.95,18963.85
416,NIFTY BANK,2015-04-15 09:56:00 UTC,18963.85,18975.55,18960.85,18975.55
417,NIFTY BANK,2015-04-15 09:57:00 UTC,18975.55,18977.5,18968.4,18975.6
418,NIFTY BANK,2015-04-15 09:58:00 UTC,18975.6,18986.95,18974.6,18983.65
419,NIFTY BANK,2015-04-15 09:59:00 UTC,18983.65,18983.65,18974.25,18974.7
420,NIFTY BANK,2015-04-15 10:00:00 UTC,18974.4,18977.05,18973.8,18974.35
421,NIFTY BANK,2015-04-15 10:01:00 UTC,18974.35,18974.35,18968.4,18968.4
422,NIFTY BANK,2015-04-15 10:02:00 UTC,18968.4,18970.85,18961.1,18961.1
423,NIFTY BANK,2015-04-15 10:03:00 UTC,18961.1,18961.9,18950.4,18952.35
424,NIFTY BANK,2015-04-15 10:04:00 UTC,18952.35,18960.5,18950.55,18950.55
425,NIFTY BANK,2015-04-15 10:05:00 UTC,18950.55,18956.15,18949.1,18953.1
426,NIFTY BANK,2015-04-15 10:06:00 UTC,18953.1,18953.1,18940.3,18943.05
427,NIFTY BANK,2015-04-15 10:07:00 UTC,18943.05,18946.95,18938,18938
428,NIFTY BANK,2015-04-15 10:08:00 UTC,18938,18943.45,18935.3,18943.45
429,NIFTY BANK,2015-04-15 10:09:00 UTC,18943.45,18943.45,18935.65,18935.65
430,NIFTY BANK,2015-04-15 10:10:00 UTC,18939.25,18939.25,18931.45,18933.55
431,NIFTY BANK,2015-04-15 10:11:00 UTC,18933.55,18938.05,18927.95,18938.05
432,NIFTY BANK,2015-04-15 10:12:00 UTC,18938.05,18957.55,18938.05,18957.55
433,NIFTY BANK,2015-04-15 10:13:00 UTC,18957.55,18963.35,18950.9,18963.35
434,NIFTY BANK,2015-04-15 10:14:00 UTC,18963.35,18963.55,18950.95,18950.95
435,NIFTY BANK,2015-04-15 10:15:00 UTC,18957.75,18970.45,18957.75,18968.1
436,NIFTY BANK,2015-04-15 10:16:00 UTC,18968.1,18970.6,18966.55,18966.55
437,NIFTY BANK,2015-04-15 10:17:00 UTC,18966.55,18968,18960.5,18967.7
438,NIFTY BANK,2015-04-15 10:18:00 UTC,18968.35,18969.6,18963.25,18963.55
439,NIFTY BANK,2015-04-15 10:19:00 UTC,18963.55,18967.2,18961.75,18963.55
440,NIFTY BANK,2015-04-15 10:20:00 UTC,18963.55,18965.5,18961.25,18965.3
441,NIFTY BANK,2015-04-15 10:21:00 UTC,18965.3,18971.15,18963.1,18971.15
442,NIFTY BANK,2015-04-15 10:22:00 UTC,18971.15,18971.5,18968.7,18970
443,NIFTY BANK,2015-04-15 10:23:00 UTC,18970,18970,18963.25,18965.85
444,NIFTY BANK,2015-04-15 10:24:00 UTC,18965.85,18965.85,18958.9,18960.45
445,NIFTY BANK,2015-04-15 10:25:00 UTC,18960.45,18969.3,18960.1,18965.85
446,NIFTY BANK,2015-04-15 10:26:00 UTC,18965.85,18971.05,18961.85,18964.85
447,NIFTY BANK,2015-04-15 10:27:00 UTC,18966.9,18969.6,18963.5,18968.05
448,NIFTY BANK,2015-04-15 10:28:00 UTC,18968.05,18969.1,18960.7,18960.7
449,NIFTY BANK,2015-04-15 10:29:00 UTC,18960.7,18967.85,18958.7,18966.85
450,NIFTY BANK,2015-04-15 10:30:00 UTC,18966.85,18980.9,18966.85,18975.45
451,NIFTY BANK,2015-04-15 10:31:00 UTC,18975.45,18977.45,18970.1,18970.1
452,NIFTY BANK,2015-04-15 10:32:00 UTC,18972.9,18977.6,18972.9,18976.7
453,NIFTY BANK,2015-04-15 10:33:00 UTC,18976.7,18982.4,18976.7,18981.4
454,NIFTY BANK,2015-04-15 10:34:00 UTC,18981.4,18982.65,18977.6,18978.65
455,NIFTY BANK,2015-04-15 10:35:00 UTC,18980.8,18985.35,18980.8,18982.15
456,NIFTY BANK,2015-04-15 10:36:00 UTC,18982.15,18984.9,18981.2,18984.9
457,NIFTY BANK,2015-04-15 10:37:00 UTC,18984.9,18984.9,18978.05,18979.55
458,NIFTY BANK,2015-04-15 10:38:00 UTC,18975.65,18976.1,18970.7,18974.75
459,NIFTY BANK,2015-04-15 10:39:00 UTC,18974.75,18974.75,18964.5,18964.5
460,NIFTY BANK,2015-04-15 10:40:00 UTC,18964.5,18964.5,18957,18957
461,NIFTY BANK,2015-04-15 10:41:00 UTC,18956,18959.05,18954.8,18956.75
462,NIFTY BANK,2015-04-15 10:42:00 UTC,18956.75,18963.45,18953.2,18953.75
463,NIFTY BANK,2015-04-15 10:43:00 UTC,18953.75,18957.6,18950.8,18957.1
464,NIFTY BANK,2015-04-15 10:44:00 UTC,18957.1,18960.8,18953.8,18956.75
465,NIFTY BANK,2015-04-15 10:45:00 UTC,18958.7,18961.2,18957.85,18960.4
466,NIFTY BANK,2015-04-15 10:46:00 UTC,18960.4,18964.5,18960.4,18962.35
467,NIFTY BANK,2015-04-15 10:47:00 UTC,18962.35,18968.7,18962.35,18967.65
468,NIFTY BANK,2015-04-15 10:48:00 UTC,18971.4,18971.4,18966.35,18968.4
469,NIFTY BANK,2015-04-15 10:49:00 UTC,18968.4,18968.4,18960.9,18960.9
470,NIFTY BANK,2015-04-15 10:50:00 UTC,18960.9,18963.65,18959.1,18959.25
471,NIFTY BANK,2015-04-15 10:51:00 UTC,18958.55,18963.65,18958.55,18963.65
472,NIFTY BANK,2015-04-15 10:52:00 UTC,18963.65,18964,18954.25,18954.25
473,NIFTY BANK,2015-04-15 10:53:00 UTC,18954.25,18959.45,18952,18952
474,NIFTY BANK,2015-04-15 10:54:00 UTC,18951.05,18954.05,18937.5,18937.55
475,NIFTY BANK,2015-04-15 10:55:00 UTC,18937.55,18945.5,18937.55,18945.3
476,NIFTY BANK,2015-04-15 10:56:00 UTC,18945.3,18953.15,18940.1,18953.15
477,NIFTY BANK,2015-04-15 10:57:00 UTC,18951.8,18955.35,18947.05,18952.15
478,NIFTY BANK,2015-04-15 10:58:00 UTC,18952.15,18960.85,18949.25,18955.3
479,NIFTY BANK,2015-04-15 10:59:00 UTC,18955.3,18963.45,18955.3,18960.65
480,NIFTY BANK,2015-04-15 11:00:00 UTC,18960.65,18962.5,18952.2,18962.5
481,NIFTY BANK,2015-04-15 11:01:00 UTC,18959.75,18961.2,18948.55,18948.55
482,NIFTY BANK,2015-04-15 11:02:00 UTC,18948.55,18959.8,18948.25,18959.8
483,NIFTY BANK,2015-04-15 11:03:00 UTC,18959.8,18962.35,18955.55,18955.55
484,NIFTY BANK,2015-04-15 11:04:00 UTC,18955.55,18957.5,18955.15,18955.25
485,NIFTY BANK,2015-04-15 11:05:00 UTC,18955.25,18962,18955.25,18959
486,NIFTY BANK,2015-04-15 11:06:00 UTC,18959,18963.15,18956.1,18963.15
487,NIFTY BANK,2015-04-15 11:07:00 UTC,18963.15,18966.9,18961.2,18965.2
488,NIFTY BANK,2015-04-15 11:08:00 UTC,18965.2,18969.65,18965.2,18968.65
489,NIFTY BANK,2015-04-15 11:09:00 UTC,18967.6,18969.95,18967.2,18967.9
490,NIFTY BANK,2015-04-15 11:10:00 UTC,18967.9,18969.05,18967.1,18968.45
491,NIFTY BANK,2015-04-15 11:11:00 UTC,18968.45,18971.8,18962.95,18965
492,NIFTY BANK,2015-04-15 11:12:00 UTC,18965,18971.65,18965,18971.65
493,NIFTY BANK,2015-04-15 11:13:00 UTC,18970.6,18974.75,18967.65,18973.55
494,NIFTY BANK,2015-04-15 11:14:00 UTC,18969.85,18970.15,18966.8,18966.8
495,NIFTY BANK,2015-04-15 11:15:00 UTC,18966.8,18973.45,18966.7,18973.45
496,NIFTY BANK,2015-04-15 11:16:00 UTC,18973.45,18973.45,18970.65,18970.65
497,NIFTY BANK,2015-04-15 11:17:00 UTC,18970.65,18970.65,18957.65,18957.65
498,NIFTY BANK,2015-04-15 11:18:00 UTC,18957.65,18957.65,18948.1,18949.1
499,NIFTY BANK,2015-04-15 11:19:00 UTC,18949.1,18958.65,18948.95,18958.65
500,NIFTY BANK,2015-04-15 11:20:00 UTC,18958.05,18958.8,18947.35,18953.35
501,NIFTY BANK,2015-04-15 11:21:00 UTC,18953.35,18961.65,18953.35,18961.15
502,NIFTY BANK,2015-04-15 11:22:00 UTC,18961.15,18968.35,18961.15,18965.7
503,NIFTY BANK,2015-04-15 11:23:00 UTC,18965.7,18967.4,18957,18957
504,NIFTY BANK,2015-04-15 11:24:00 UTC,18957,18960.75,18951.55,18954.15
505,NIFTY BANK,2015-04-15 11:25:00 UTC,18954.15,18956.25,18953.35,18954.05
506,NIFTY BANK,2015-04-15 11:26:00 UTC,18956,18956,18947.9,18947.9
507,NIFTY BANK,2015-04-15 11:27:00 UTC,18947.9,18951.5,18945.9,18949.25
508,NIFTY BANK,2015-04-15 11:28:00 UTC,18949.25,18958.15,18949.15,18956.8
509,NIFTY BANK,2015-04-15 11:29:00 UTC,18956.8,18956.8,18954.75,18956.1
510,NIFTY BANK,2015-04-15 11:30:00 UTC,18956.1,18957.6,18954.65,18955.9
511,NIFTY BANK,2015-04-15 11:31:00 UTC,18955.9,18959,18954.95,18955.6
512,NIFTY BANK,2015-04-15 11:32:00 UTC,18955.6,18962.7,18955.6,18961.45
513,NIFTY BANK,2015-04-15 11:33:00 UTC,18961.45,18965.15,18960.35,18961.65
514,NIFTY BANK,2015-04-15 11:34:00 UTC,18961.65,18962.25,18957.55,18958.25
515,NIFTY BANK,2015-04-15 11:35:00 UTC,18958.25,18961,18958.25,18961
516,NIFTY BANK,2015-04-15 11:36:00 UTC,18961.05,18961.05,18952.3,18955.25
517,NIFTY BANK,2015-04-15 11:37:00 UTC,18955.25,18959.95,18955.05,18958.7
518,NIFTY BANK,2015-04-15 11:38:00 UTC,18958.7,18972.45,18958.7,18963.3
519,NIFTY BANK,2015-04-15 11:39:00 UTC,18963.3,18963.3,18941.75,18943.35
520,NIFTY BANK,2015-04-15 11:40:00 UTC,18942.5,18947.95,18940.4,18940.4
521,NIFTY BANK,2015-04-15 11:41:00 UTC,18940.4,18956.05,18940.4,18956
522,NIFTY BANK,2015-04-15 11:42:00 UTC,18956,18957.3,18947.65,18947.9
523,NIFTY BANK,2015-04-15 11:43:00 UTC,18947.9,18949.15,18939.6,18942.65
524,NIFTY BANK,2015-04-15 11:44:00 UTC,18942.65,18942.65,18931.6,18941.9
525,NIFTY BANK,2015-04-15 11:45:00 UTC,18941.9,18941.9,18931.2,18938.7
526,NIFTY BANK,2015-04-15 11:46:00 UTC,18938.7,18941.05,18929.55,18929.55
527,NIFTY BANK,2015-04-15 11:47:00 UTC,18929.55,18936.3,18929.55,18935.85
528,NIFTY BANK,2015-04-15 11:48:00 UTC,18935.85,18941.5,18934.25,18936.65
529,NIFTY BANK,2015-04-15 11:49:00 UTC,18936.65,18944.65,18935.95,18944.65
530,NIFTY BANK,2015-04-15 11:50:00 UTC,18944.65,18948.85,18942.45,18948.85
531,NIFTY BANK,2015-04-15 11:51:00 UTC,18948.85,18949.55,18944,18944
532,NIFTY BANK,2015-04-15 11:52:00 UTC,18944,18947.4,18942.1,18945.4
533,NIFTY BANK,2015-04-15 11:53:00 UTC,18945.4,18947.55,18942.05,18946.15
534,NIFTY BANK,2015-04-15 11:54:00 UTC,18946.05,18951.55,18943.2,18951.55
535,NIFTY BANK,2015-04-15 11:55:00 UTC,18953.5,18958.15,18951.8,18953.9
536,NIFTY BANK,2015-04-15 11:56:00 UTC,18953.9,18961,18953.25,18959.1
537,NIFTY BANK,2015-04-15 11:57:00 UTC,18959.1,18960.4,18957.25,18957.25
538,NIFTY BANK,2015-04-15 11:58:00 UTC,18956.5,18956.5,18953.55,18956.45
539,NIFTY BANK,2015-04-15 11:59:00 UTC,18956.45,18965.4,18956.45,18964.55
540,NIFTY BANK,2015-04-15 12:00:00 UTC,18964.55,18966.05,18958.85,18961.15
541,NIFTY BANK,2015-04-15 12:01:00 UTC,18960.25,18965.75,18959.85,18965.75
542,NIFTY BANK,2015-04-15 12:02:00 UTC,18965.75,18965.75,18956.55,18958
543,NIFTY BANK,2015-04-15 12:03:00 UTC,18958,18961.55,18955.5,18957.9
544,NIFTY BANK,2015-04-15 12:04:00 UTC,18957.9,18961.95,18957.35,18961.7
545,NIFTY BANK,2015-04-15 12:05:00 UTC,18960.3,18961.15,18957.65,18958.65
546,NIFTY BANK,2015-04-15 12:06:00 UTC,18958.65,18972.05,18958.65,18972.05
547,NIFTY BANK,2015-04-15 12:07:00 UTC,18972.05,18979.95,18970.75,18979.7
548,NIFTY BANK,2015-04-15 12:08:00 UTC,18979.35,18979.35,18969.8,18969.8
549,NIFTY BANK,2015-04-15 12:09:00 UTC,18969.8,18973.3,18957.85,18960.05
550,NIFTY BANK,2015-04-15 12:10:00 UTC,18960.05,18970.9,18955.85,18962.05
551,NIFTY BANK,2015-04-15 12:11:00 UTC,18966.1,18971.85,18964.4,18966.9
552,NIFTY BANK,2015-04-15 12:12:00 UTC,18966.9,18968.8,18966.45,18968.2
553,NIFTY BANK,2015-04-15 12:13:00 UTC,18968.2,18969.45,18967.25,18968.45
554,NIFTY BANK,2015-04-15 12:14:00 UTC,18968.45,18973.9,18968.45,18973.9
555,NIFTY BANK,2015-04-15 12:15:00 UTC,18973.95,18977.05,18973.95,18976.05
556,NIFTY BANK,2015-04-15 12:16:00 UTC,18976.05,18979.8,18975.3,18979.8
557,NIFTY BANK,2015-04-15 12:17:00 UTC,18977.95,18981.25,18975.25,18981.25
558,NIFTY BANK,2015-04-15 12:18:00 UTC,18979.45,18985.7,18977.4,18980.2
559,NIFTY BANK,2015-04-15 12:19:00 UTC,18980.2,18982.85,18979.9,18980.65
560,NIFTY BANK,2015-04-15 12:20:00 UTC,18980.65,18980.65,18972.9,18973.45
561,NIFTY BANK,2015-04-15 12:21:00 UTC,18973.45,18975.45,18970.1,18971.35
562,NIFTY BANK,2015-04-15 12:22:00 UTC,18971.35,18975.6,18971.2,18974.45
563,NIFTY BANK,2015-04-15 12:23:00 UTC,18974.45,18976.1,18973,18974.9
564,NIFTY BANK,2015-04-15 12:24:00 UTC,18974.9,18974.9,18961.15,18963.55
565,NIFTY BANK,2015-04-15 12:25:00 UTC,18963.55,18963.55,18955.6,18961.1
566,NIFTY BANK,2015-04-15 12:26:00 UTC,18961.1,18967.7,18959.7,18963.55
567,NIFTY BANK,2015-04-15 12:27:00 UTC,18963.55,18965.15,18959.9,18964
568,NIFTY BANK,2015-04-15 12:28:00 UTC,18964,18967.55,18962.25,18967.55
569,NIFTY BANK,2015-04-15 12:29:00 UTC,18965.7,18974.65,18965.7,18974.3
570,NIFTY BANK,2015-04-15 12:30:00 UTC,18974.3,18978.6,18974.3,18976.45
571,NIFTY BANK,2015-04-15 12:31:00 UTC,18976.45,18979.95,18975.1,18976.65
572,NIFTY BANK,2015-04-15 12:32:00 UTC,18976.65,18978.35,18972.4,18974.25
573,NIFTY BANK,2015-04-15 12:33:00 UTC,18974.25,18983.6,18974.25,18983
574,NIFTY BANK,2015-04-15 12:34:00 UTC,18983,18989.5,18983,18989.05
575,NIFTY BANK,2015-04-15 12:35:00 UTC,18989.05,18998.35,18989.05,18998.35
576,NIFTY BANK,2015-04-15 12:36:00 UTC,18998.35,19003.8,18998.2,19001.35
